TS ITER	TS TL	TS EP	MDEC		 BR L		BRL S	BR R			BRR S	BRLITER	BRRITER	BRLPG	BRRPG	BRLT	BRRT

2000	10	0.70	64	A1C00B83 C733D6C4	32.00	9C590261 97AB3CD1	32.00	208	144	3.00	2.00	5.00	4.00
2000	10	0.70	128	A1C00B83 C733D6C4	32.00	9C590261 97AB3CD1	32.00	15	16	3.00	3.00	0.00	0.00
2000	10	0.90	64	A1C00B83 C733D6C4	32.00	9C590261 97AB3CD1	32.00	15	16	4.00	4.00	1.00	1.00
2000	10	0.90	128	A1C00B83 C733D6C4	32.00	9C590261 97AB3CD1	32.00	17	17	4.00	4.00	1.00	1.00
2000	10	1.10	64	E561D39C 73D50EE3	0.00	CACD23CF 691F5BBF	0.00	2000	2000	25.00	25.00	38.00	38.00
2000	15	0.70	64	A1C00B83 C733D6C4	32.00	9C590261 97AB3CD1	32.00	13	15	26.00	26.00	1.00	1.00
2000	15	0.70	128	A1C00B83 C733D6C4	32.00	9C590261 97AB3CD1	32.00	1124	19	35.00	26.00	16.00	1.00
2000	15	0.90	64	A1C00B83 C733D6C4	32.00	9C590261 97AB3CD1	32.00	14	12	36.00	36.00	0.00	0.00
2000	15	0.90	128	A1C00B83 C733D6C4	32.00	9C590261 97AB3CD1	32.00	14	12	36.00	36.00	1.00	1.00
2000	15	1.10	64	C232B097 26A671D8	0.00	CDA270AF 668A0A9F	0.00	2000	2000	53.00	53.00	21.00	21.00
2000	20	0.50	128	7C0154F4 E9748D7B	32.00	CA8FF60B 69748D7B	32.00	1	1	54.00	54.00	0.00	0.00
2000	20	0.70	64	A1C00B83 C733D6C4	32.00	9C590261 97AB3CD1	32.00	734	15	58.00	54.00	11.00	1.00
2000	20	0.70	128	A1C00B83 C733D6C4	32.00	9C590261 97AB3CD1	32.00	17	660	59.00	61.00	1.00	5.00
2000	20	0.90	64	A1C00B83 C733D6C4	32.00	9C590261 97AB3CD1	32.00	17	16	62.00	62.00	1.00	1.00
2000	20	0.90	128	A1C00B83 C733D6C4	32.00	9C590261 97AB3CD1	32.00	1497	18	69.00	62.00	10.00	0.00
