TS ITER	TS TL	TS EP	MDEC		 BR L		BRL S	BR R			BRR S	BRLITER	BRRITER	BRLPG	BRRPG	BRLT	BRRT
2000	10	0.10	64	E07C0C3E ABB7F1C5	32.00	17D87414 2BB7F1C5	32.00	1	1	0.00	0.00	0.00	1.00
2000	10	0.10	128	B32BFCDF 9887A066	32.00	EB27C6B5 1887A066	32.00	1	1	0.00	0.00	0.00	0.00
2000	10	0.30	64	B32BFCDF 9887A066	32.00	EB27C6B5 1887A066	32.00	1	1	0.00	0.00	0.00	0.00
2000	10	0.30	128	B32BFCDF 9887A066	32.00	EB27C6B5 1887A066	32.00	1	1	0.00	0.00	0.00	0.00
2000	10	0.50	64	B32BFCDF 9887A066	32.00	EB27C6B5 1887A066	32.00	1	1	0.00	0.00	0.00	1.00
2000	10	0.50	128	A908D075 933CAC90	32.00	F05ABAE3 133CAC90	32.00	1	1	0.00	0.00	0.00	0.00
2000	10	0.70	64	B8CE9814 8362662F	32.00	B1229965 D684CF16	32.00	208	15	3.00	1.00	3.00	1.00
2000	10	0.70	128	B8CE9814 8362662F	32.00	B1229965 D684CF16	32.00	148	138	6.00	6.00	4.00	4.00
2000	10	0.90	64	B8CE9814 8362662F	32.00	B1229965 D684CF16	32.00	18	21	7.00	7.00	1.00	1.00
2000	10	0.90	128	B8CE9814 8362662F	32.00	B1229965 D684CF16	32.00	274	12	10.00	8.00	4.00	1.00
2000	10	1.10	64	14DAA239 67567BCC	0.00	FA2ECE37 0D9097E4	0.00	2000	2000	41.00	41.00	38.00	38.00
2000	15	0.10	64	C11D7128 8A990CDB	32.00	FD375B2E 0A990CDB	32.00	1	1	41.00	41.00	0.00	0.00
2000	15	0.10	128	C11D7128 8A990CDB	32.00	FD375B2E 0A990CDB	32.00	1	1	41.00	41.00	0.00	0.00
2000	15	0.30	64	C11D7128 8A990CDB	32.00	FD375B2E 0A990CDB	32.00	1	1	41.00	41.00	0.00	0.00
2000	15	0.30	128	C11D7128 8A990CDB	32.00	FD375B2E 0A990CDB	32.00	1	1	42.00	42.00	1.00	1.00
2000	15	0.50	64	B6FA84FF 854E1906	32.00	026E4F55 054E1906	32.00	1	1	42.00	42.00	0.00	0.00
2000	15	0.50	128	B6FA84FF 854E1906	32.00	026E4F55 054E1906	32.00	1	1	42.00	42.00	0.00	0.00
2000	15	0.70	64	B8CE9814 8362662F	32.00	B1229965 D684CF16	32.00	83	208	44.00	45.00	2.00	3.00
2000	15	0.70	128	B8CE9814 8362662F	32.00	B1229965 D684CF16	32.00	18	16	46.00	45.00	1.00	1.00
2000	15	0.90	64	B8CE9814 8362662F	32.00	B1229965 D684CF16	32.00	13	17	46.00	46.00	1.00	1.00
2000	15	0.90	128	B8CE9814 8362662F	32.00	B1229965 D684CF16	32.00	404	16	50.00	47.00	4.00	1.00
2000	15	1.10	64	1FEF5B01 6C434344	0.00	139F670B 300100B8	0.00	2000	2000	76.00	76.00	38.00	38.00
2000	20	0.10	64	BF37A932 8C8B54D1	32.00	F7291320 0C8B54D1	32.00	1	1	76.00	76.00	0.00	0.00
2000	20	0.10	128	BF37A932 8C8B54D1	32.00	F7291320 0C8B54D1	32.00	1	1	76.00	76.00	0.00	0.00
2000	20	0.30	64	BF37A932 8C8B54D1	32.00	F7291320 0C8B54D1	32.00	1	1	76.00	76.00	0.00	0.00
2000	20	0.30	128	BF37A932 8C8B54D1	32.00	F7291320 0C8B54D1	32.00	1	1	76.00	76.00	1.00	1.00
2000	20	0.50	64	B504BD49 874060FC	32.00	FC60074F 074060FC	32.00	1	1	76.00	76.00	0.00	0.00
2000	20	0.50	128	B504BD49 874060FC	32.00	FC60074F 074060FC	32.00	1	1	76.00	76.00	0.00	0.00
2000	20	0.70	64	B8CE9814 8362662F	32.00	B1229965 D684CF16	32.00	210	270	79.00	80.00	3.00	4.00
2000	20	0.70	128	B8CE9814 8362662F	32.00	B1229965 D684CF16	32.00	20	14	81.00	81.00	1.00	1.00
2000	20	0.90	64	B8CE9814 8362662F	32.00	B1229965 D684CF16	32.00	707	15	87.00	81.00	7.00	1.00
2000	20	0.90	128	B8CE9814 8362662F	32.00	B1229965 D684CF16	32.00	17	17	88.00	88.00	1.00	1.00
2000	20	1.10	64	1076AB4E 7BCA52F5	0.00	F9C10AC1 0E235C72	0.00	2000	2000	109.00	109.00	27.00	27.00
2000	25	0.10	64	C836B567 B38A479E	32.00	102A1DED 338A479E	32.00	1	1	109.00	109.00	1.00	1.00
2000	25	0.10	128	DE03AA3D AE3F53C8	32.00	195D121B 2E3F53C8	32.00	1	1	109.00	109.00	0.00	0.00
2000	25	0.30	64	DE03AA3D AE3F53C8	32.00	195D121B 2E3F53C8	32.00	1	1	109.00	109.00	0.00	0.00
2000	25	0.30	128	DE03AA3D AE3F53C8	32.00	195D121B 2E3F53C8	32.00	1	1	109.00	109.00	1.00	1.00
2000	25	0.50	64	E2C0BE50 A8F45FF3	32.00	1E940646 28F45FF3	32.00	1	1	109.00	109.00	0.00	0.00
2000	25	0.50	128	E2C0BE50 A8F45FF3	32.00	1E940646 28F45FF3	32.00	1	1	110.00	110.00	0.00	0.00
2000	25	0.70	64	B8CE9814 8362662F	32.00	B1229965 D684CF16	32.00	18	274	110.00	112.00	1.00	3.00
2000	25	0.70	128	B8CE9814 8362662F	32.00	B1229965 D684CF16	32.00	1151	18	118.00	112.00	10.00	1.00
2000	25	0.90	64	B8CE9814 8362662F	32.00	B1229965 D684CF16	32.00	15	15	119.00	119.00	2.00	2.00
2000	25	0.90	128	B8CE9814 8362662F	32.00	B1229965 D684CF16	32.00	147	526	121.00	122.00	2.00	4.00
2000	25	1.10	64	54EB5AB8 2747424B	0.00	3A9B0354 4CFD6505	0.00	2000	2000	139.00	139.00	23.00	23.00
2000	30	0.10	64	C10CBF5B 8AA85EEA	32.00	FD480939 0AA85EEA	32.00	1	1	139.00	139.00	0.00	0.00
2000	30	0.10	128	C10CBF5B 8AA85EEA	32.00	FD480939 0AA85EEA	32.00	1	1	139.00	139.00	0.00	1.00
2000	30	0.30	64	B6E992EE 855D6B15	32.00	027DFD64 055D6B15	32.00	1	1	140.00	140.00	0.00	0.00
2000	30	0.30	128	B6E992EE 855D6B15	32.00	027DFD64 055D6B15	32.00	1	1	140.00	140.00	0.00	0.00
2000	30	0.50	64	B6E992EE 855D6B15	32.00	027DFD64 055D6B15	32.00	1	1	140.00	140.00	0.00	0.00
2000	30	0.50	128	B6E992EE 855D6B15	32.00	027DFD64 055D6B15	32.00	1	1	140.00	140.00	1.00	1.00
2000	30	0.70	64	B8CE9814 8362662F	32.00	B1229965 D684CF16	32.00	10	12	141.00	141.00	1.00	1.00
2000	30	0.70	128	B8CE9814 8362662F	32.00	B1229965 D684CF16	32.00	18	18	142.00	142.00	1.00	1.00
2000	30	0.90	64	B8CE9814 8362662F	32.00	B1229965 D684CF16	32.00	531	13	145.00	142.00	6.00	1.00
2000	30	0.90	128	B8CE9814 8362662F	32.00	B1229965 D684CF16	32.00	19	16	146.00	145.00	2.00	2.00
2000	30	1.10	64	0F4CCE71 7CE8AE94	0.00	005911B7 033B5364	0.00	2000	2000	159.00	159.00	19.00	19.00
2000	35	0.10	64	D52145F7 A694D80E	32.00	21328E5D 2694D80E	32.00	1	1	159.00	159.00	0.00	0.00
1000	10	0.10	64	D52145F7 A694D80E	32.00	21328E5D 2694D80E	32.00	1	1	159.00	159.00	0.00	0.00
1000	10	0.10	128	D52145F7 A694D80E	32.00	21328E5D 2694D80E	32.00	1	1	159.00	159.00	0.00	0.00
1000	10	0.30	64	D52145F7 A694D80E	32.00	21328E5D 2694D80E	32.00	1	1	159.00	159.00	0.00	1.00
1000	10	0.30	128	DAEE3A0A A149E439	32.00	26698288 2149E439	32.00	1	1	159.00	159.00	0.00	0.00
1000	10	0.50	64	DAEE3A0A A149E439	32.00	26698288 2149E439	32.00	1	1	160.00	160.00	0.00	0.00
1000	10	0.50	128	DAEE3A0A A149E439	32.00	26698288 2149E439	32.00	1	1	160.00	160.00	0.00	0.00
1000	10	0.70	64	B8CE9814 8362662F	32.00	B1229965 D684CF16	32.00	12	144	160.00	162.00	1.00	3.00
1000	10	0.70	128	B8CE9814 8362662F	32.00	B1229965 D684CF16	32.00	401	16	166.00	162.00	6.00	1.00
1000	10	0.90	64	B8CE9814 8362662F	32.00	B1229965 D684CF16	32.00	16	80	167.00	167.00	1.00	2.00
1000	10	0.90	128	B8CE9814 8362662F	32.00	B1229965 D684CF16	32.00	400	16	172.00	168.00	6.00	1.00
1000	10	1.10	64	12C2BCDA 78FE6069	0.00	4454BEE3 3F36A890	0.00	1000	1000	187.00	187.00	20.00	20.00
1000	15	0.10	64	8E40D6A9 FD74A65C	32.00	4A12C0AF 7D74A65C	32.00	1	1	187.00	187.00	0.00	0.00
1000	15	0.10	128	8E40D6A9 FD74A65C	32.00	4A12C0AF 7D74A65C	32.00	1	1	187.00	188.00	1.00	1.00
1000	15	0.30	64	B38DCA7F 9829B286	32.00	EBC9B4D5 1829B286	32.00	1	1	188.00	188.00	0.00	0.00
1000	15	0.30	128	B38DCA7F 9829B286	32.00	EBC9B4D5 1829B286	32.00	1	1	188.00	188.00	0.00	0.00
1000	15	0.50	64	B38DCA7F 9829B286	32.00	EBC9B4D5 1829B286	32.00	1	1	188.00	188.00	0.00	0.00
1000	15	0.50	128	B38DCA7F 9829B286	32.00	EBC9B4D5 1829B286	32.00	1	1	188.00	188.00	0.00	0.00
