TS ITER	TS TL	TS EP	MDEC		 BR L		BRL S	BR R			BRR S	BRLITER	BRRITER	BRLPG	BRRPG	BRLT	BRRT
2000	10	0.10	64	DAF54943 997189CF	32.00	4CB205E6 197189CF	32.00	1	1	0.00	0.00	1.00	1.00
2000	10	0.10	128	C4459EA4 86413870	32.00	41025681 06413870	32.00	1	1	0.00	0.00	0.00	0.00
2000	10	0.30	64	C4459EA4 86413870	32.00	41025681 06413870	32.00	1	1	0.00	0.00	0.00	0.00
2000	10	0.30	128	C4459EA4 86413870	32.00	41025681 06413870	32.00	1	1	0.00	1.00	0.00	1.00
2000	10	0.50	64	D2808BFF 80F6449B	32.00	CE1DD071 994EBF60	32.00	1	1	1.00	1.00	0.00	0.00
2000	10	0.50	128	D2808BFF 80F6449B	32.00	CE1DD071 994EBF60	32.00	1	1	1.00	1.00	0.00	0.00
2000	10	0.70	64	C71257F4 854C78A0	32.00	DF835317 A6C43BFE	32.00	208	17	6.00	2.00	6.00	1.00
2000	10	0.70	128	C71257F4 854C78A0	32.00	DF835317 A6C43BFE	32.00	402	19	14.00	7.00	9.00	1.00
2000	10	0.90	64	C71257F4 854C78A0	32.00	DF835317 A6C43BFE	32.00	209	20	19.00	15.00	6.00	2.00
2000	10	0.90	128	C71257F4 854C78A0	32.00	DF835317 A6C43BFE	32.00	17	139	20.00	22.00	1.00	4.00
2000	10	1.10	64	6DD8C052 1F8E623E	0.00	8C1FB1B0 5B50DDA1	0.00	2000	2000	81.00	81.00	68.00	68.00
2000	15	0.10	64	D6C3768B 94BBB007	32.00	518BDF1E 14BBB007	32.00	1	1	81.00	81.00	0.00	0.00
2000	15	0.10	128	D6C3768B 94BBB007	32.00	518BDF1E 14BBB007	32.00	1	1	81.00	82.00	0.00	0.00
2000	15	0.30	64	D6C3768B 94BBB007	32.00	518BDF1E 14BBB007	32.00	1	1	82.00	82.00	1.00	1.00
2000	15	0.30	128	DCF61A66 8F70BC32	32.00	46BFD343 0F70BC32	32.00	1	1	82.00	82.00	0.00	0.00
2000	15	0.50	64	DCF61A66 8F70BC32	32.00	46BFD343 0F70BC32	32.00	1	1	82.00	82.00	0.00	0.00
2000	15	0.50	128	DCF61A66 8F70BC32	32.00	46BFD343 0F70BC32	32.00	1	1	83.00	83.00	1.00	1.00
2000	15	0.70	64	C71257F4 854C78A0	32.00	DF835317 A6C43BFE	32.00	19	21	84.00	84.00	2.00	2.00
2000	15	0.70	128	C71257F4 854C78A0	32.00	DF835317 A6C43BFE	32.00	275	11	89.00	85.00	6.00	1.00
