TS ITER	TS TL	TS EP	MDEC		 BR L		BRL S	BR R			BRR S	BRLITER	BRRITER	BRLPG	BRRPG	BRLT	BRRT
2000	10	0.10	64	E808C5D0 8F718DCC	32.00	BE74914B 0F718DCC	32.00	1	1	0.00	0.00	0.00	0.00
2000	10	0.10	128	AA2DE549 C18C3043	32.00	7051ABC4 418C3043	32.00	1	1	0.00	0.00	0.00	0.00
2000	10	0.30	64	AA2DE549 C18C3043	32.00	7051ABC4 418C3043	32.00	1	1	0.00	0.00	0.00	0.00
2000	10	0.30	128	74D8D8FF FC413C6D	32.00	2B249FEA 7C413C6D	32.00	1	1	0.00	0.00	0.00	0.00
2000	10	0.50	64	B4D8D8FF BC413C6D	32.00	6B249FEA 3C413C6D	32.00	1	1	0.00	0.00	0.00	0.00
2000	10	0.50	128	B4D8D8FF BC413C6D	32.00	6B249FEA 3C413C6D	32.00	1	1	0.00	0.00	0.00	0.00
2000	10	0.70	64	842CBE80 EB9594FC	32.00	2108178E B2570489	32.00	146	83	1.00	0.00	4.00	3.00
2000	10	0.70	128	842CBE80 EB9594FC	32.00	15C87030 A7156D17	32.00	398	12	2.00	1.00	6.00	0.00
2000	10	0.90	64	842CBE80 EB9594FC	32.00	3A48881B 8B9594FC	32.00	16	13	2.00	2.00	1.00	1.00
2000	10	0.90	128	842CBE80 EB9594FC	32.00	F248881B C39594FC	32.00	18	15	3.00	2.00	2.00	1.00
2000	10	1.10	64	0F60632B 65B9B2A1	0.00	B8C38D94 0A229273	0.00	2000	2000	12.00	12.00	40.00	40.00
2000	15	0.10	64	CD655245 A3BCC137	32.00	92A25CD0 23BCC137	32.00	1	1	12.00	12.00	0.00	0.00
2000	15	0.10	128	CD655245 A3BCC137	32.00	92A25CD0 23BCC137	32.00	1	1	12.00	13.00	0.00	1.00
2000	15	0.30	64	9708866A DE71CD62	32.00	4D7550E5 5E71CD62	32.00	1	1	13.00	13.00	0.00	0.00
2000	15	0.30	128	9708866A DE71CD62	32.00	4D7550E5 5E71CD62	32.00	1	1	13.00	13.00	0.00	0.00
2000	15	0.50	64	D708866A 9E71CD62	32.00	8D7550E5 1E71CD62	32.00	1	1	13.00	13.00	0.00	0.00
2000	15	0.50	128	D708866A 9E71CD62	32.00	8D7550E5 1E71CD62	32.00	1	1	13.00	13.00	1.00	1.00
2000	15	0.70	64	842CBE80 EB9594FC	32.00	5A48881B 6B9594FC	32.00	16	270	13.00	14.00	0.00	4.00
2000	15	0.70	128	842CBE80 EB9594FC	32.00	F2EC881B C3F994FC	32.00	17	10	14.00	14.00	1.00	0.00
2000	15	0.90	64	842CBE80 EB9594FC	32.00	5A48881B 6B9594FC	32.00	13	16	14.00	14.00	1.00	1.00
2000	15	0.90	128	842CBE80 EB9594FC	32.00	E878BD8C B965228B	32.00	1562	14	21.00	14.00	32.00	1.00
2000	15	1.10	64	F9B8B36B 7021A261	0.00	90048B15 21618FF2	0.00	2000	2000	30.00	30.00	38.00	38.00
2000	20	0.10	64	F07B9F35 86E67627	32.00	B5F76920 06E67627	32.00	1	1	30.00	30.00	0.00	0.00
2000	20	0.10	128	F07B9F35 86E67627	32.00	B5F76920 06E67627	32.00	1	1	30.00	30.00	0.00	0.00
2000	20	0.30	64	F07B9F35 86E67627	32.00	B5F76920 06E67627	32.00	1	1	30.00	30.00	0.00	0.00
2000	20	0.30	128	F07B9F35 86E67627	32.00	B5F76920 06E67627	32.00	1	1	30.00	30.00	0.00	0.00
2000	20	0.50	64	B07B9F35 C6E67627	32.00	75F76920 46E67627	32.00	1	1	30.00	30.00	0.00	0.00
2000	20	0.50	128	B07B9F35 C6E67627	32.00	75F76920 46E67627	32.00	1	1	30.00	30.00	0.00	0.00
2000	20	0.70	64	842CBE80 EB9594FC	32.00	DAF74FBE EBE7CC99	32.00	141	79	31.00	30.00	4.00	3.00
2000	20	0.70	128	842CBE80 EB9594FC	32.00	20AC3A76 B1BAA6D1	32.00	144	13	31.00	31.00	2.00	1.00
2000	20	0.90	64	842CBE80 EB9594FC	32.00	5A48881B 6B9594FC	32.00	17	339	31.00	32.00	1.00	4.00
